Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1788603,-,-,-,0.33,32.58,,1200,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2009,1,1,0,30,135.67000000000002,0.15,2.4000000000000004,0,0,0,3,14.5,76.44,879,0,0,0,0,18.7,69,1.2000000000000002
2009,1,1,1,30,122.72,0.15,2.4000000000000004,0,0,0,0,14.5,78.27,880,0,0,0,0,18.3,82,1.3
2009,1,1,2,30,109.21000000000001,0.15,2.4000000000000004,0,0,0,7,14.5,79.75,880,0,0,0,0,18,94,1.4000000000000001
2009,1,1,3,30,95.46000000000001,0.15,2.3000000000000003,0,0,0,8,14.5,76.47,881,0,0,0,0,18.7,105,1.5
2009,1,1,4,30,81.58,0.15,2.3000000000000003,42,443,107,3,15,69.06,881,20,0,0,20,20.900000000000002,108,2.1
2009,1,1,5,30,67.94,0.15,2.2,71,755,355,0,14.5,55.57,881,71,755,0,355,23.900000000000002,99,2.8000000000000003
2009,1,1,6,30,54.57,0.15,2.2,86,885,599,0,13.200000000000001,43.6,881,86,885,0,599,26.6,88,2.9000000000000004
2009,1,1,7,30,41.89,0.15,2.1,93,956,805,0,12.200000000000001,35.980000000000004,880,93,956,0,805,28.700000000000003,78,2.5
2009,1,1,8,30,30.87,0.15,2,98,995,952,0,11.200000000000001,30.970000000000002,880,98,995,0,952,30.200000000000003,70,2.2
2009,1,1,9,30,23.98,0.15,2,104,1001,1019,1,10.3,27.330000000000002,879,104,1001,0,1019,31.3,68,2
2009,1,1,10,30,24.95,0.15,1.9000000000000001,102,1005,1014,8,9.5,25.150000000000002,878,261,687,0,884,31.900000000000002,72,2
2009,1,1,11,30,33.09,0.15,1.9000000000000001,98,990,927,0,9.1,24.18,877,98,990,0,927,32.1,79,2
2009,1,1,12,30,44.62,0.15,1.9000000000000001,98,937,765,7,9.1,24.66,877,214,664,0,686,31.700000000000003,90,2
2009,1,1,13,30,57.51,0.15,2,86,860,548,1,9.3,26.59,877,86,860,0,548,30.700000000000003,108,2
2009,1,1,14,30,70.97,0.15,2.1,67,706,297,0,10.3,32.42,877,67,706,0,297,28.400000000000002,137,1.9000000000000001
2009,1,1,15,30,84.62,0.15,2.2,30,312,60,7,14.200000000000001,49.5,878,50,27,7,53,25.5,161,2.1
2009,1,1,16,30,98.54,0.15,2.3000000000000003,0,0,0,3,15.3,58.11,878,0,0,0,0,24,171,2.4000000000000004
2009,1,1,17,30,112.26,0.15,2.3000000000000003,0,0,0,0,16.400000000000002,64.47,879,0,0,0,0,23.5,176,2.4000000000000004
2009,1,1,18,30,125.69,0.15,2.4000000000000004,0,0,0,3,17.400000000000002,70.69,879,0,0,0,0,23,179,2
2009,1,1,19,30,138.46,0.15,2.4000000000000004,0,0,0,0,17.7,74.19,879,0,0,0,0,22.5,182,1.5
2009,1,1,20,30,149.62,0.15,2.4000000000000004,0,0,0,0,17.7,75.19,879,0,0,0,0,22.3,183,1.1
2009,1,1,21,30,156.69,0.15,2.5,0,0,0,3,17.6,74.31,879,0,0,0,0,22.400000000000002,181,0.9
2009,1,1,22,30,155.73,0.15,2.5,0,0,0,0,17.400000000000002,72.48,879,0,0,0,0,22.6,170,0.7000000000000001
2009,1,1,23,30,147.45000000000002,0.15,2.5,0,0,0,0,17.2,71.5,879,0,0,0,0,22.6,148,0.5
2009,1,2,0,30,135.81,0.15,2.5,0,0,0,0,17.1,73.14,879,0,0,0,0,22.1,127,0.5
2009,1,2,1,30,122.85000000000001,0.15,2.5,0,0,0,0,17,75.32000000000001,879,0,0,0,0,21.5,125,0.6000000000000001
2009,1,2,2,30,109.33,0.15,2.5,0,0,0,0,16.900000000000002,78.5,880,0,0,0,0,20.8,138,0.7000000000000001
2009,1,2,3,30,95.58,0.15,2.5,0,0,0,1,16.900000000000002,78.36,880,0,0,0,0,20.8,152,0.9
2009,1,2,4,30,81.68,0.15,2.4000000000000004,45,389,102,0,17.3,71.31,881,45,389,0,102,22.8,156,1.3
2009,1,2,5,30,68.03,0.15,2.4000000000000004,80,709,345,0,16.5,57.69,881,80,709,0,345,25.400000000000002,148,1.7000000000000002
2009,1,2,6,30,54.65,0.15,2.3000000000000003,96,853,590,0,15.5,47.6,881,96,853,0,590,27.6,133,1.7000000000000002
