Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
27,0.12,0,0,0,0,0,0,0,0,2021-02-25 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-25 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-25 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-25 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-25 05:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-25 06:00:00+00:00,PT60M
26,0.12,17,0,17,16,10,0,10,10,2021-02-25 07:00:00+00:00,PT60M
27,0.12,114,21,121,119,93,16,99,97,2021-02-25 08:00:00+00:00,PT60M
28,0.12,241,105,298,298,244,59,274,270,2021-02-25 09:00:00+00:00,PT60M
29,0.12,346,200,491,493,349,0,349,337,2021-02-25 10:00:00+00:00,PT60M
31,0.12,413,271,647,651,500,9,508,492,2021-02-25 11:00:00+00:00,PT60M
31,0.12,442,327,751,755,550,2,552,534,2021-02-25 12:00:00+00:00,PT60M
32,0.12,415,419,817,826,550,152,696,687,2021-02-25 13:00:00+00:00,PT60M
32,0.12,388,420,770,781,391,415,768,778,2021-02-25 14:00:00+00:00,PT60M
31,0.12,351,355,636,645,359,329,624,632,2021-02-25 15:00:00+00:00,PT60M
30,0.12,294,183,411,413,286,85,336,333,2021-02-25 16:00:00+00:00,PT60M
28,0.12,179,74,212,212,179,28,193,189,2021-02-25 17:00:00+00:00,PT60M
27,0.12,60,6,61,60,37,0,37,36,2021-02-25 18:00:00+00:00,PT60M
27,0.12,1,0,1,1,0,0,0,0,2021-02-25 19:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-25 20:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-25 21:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-25 22:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-25 23:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-26 00:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-26 01:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-26 02:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-26 03:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-26 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-26 05:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-26 06:00:00+00:00,PT60M
26,0.12,19,1,20,19,16,0,16,15,2021-02-26 07:00:00+00:00,PT60M
26,0.12,124,49,141,141,121,3,122,118,2021-02-26 08:00:00+00:00,PT60M
28,0.12,245,157,329,332,246,153,328,331,2021-02-26 09:00:00+00:00,PT60M
29,0.12,350,192,490,491,350,192,490,491,2021-02-26 10:00:00+00:00,PT60M
31,0.12,420,257,643,644,420,257,643,644,2021-02-26 11:00:00+00:00,PT60M
31,0.12,457,293,734,735,457,293,734,735,2021-02-26 12:00:00+00:00,PT60M
31,0.12,458,315,761,763,458,315,761,763,2021-02-26 13:00:00+00:00,PT60M
31,0.12,436,295,705,708,436,295,705,708,2021-02-26 14:00:00+00:00,PT60M
31,0.12,385,239,577,578,385,239,577,578,2021-02-26 15:00:00+00:00,PT60M
31,0.12,298,157,398,398,302,119,381,378,2021-02-26 16:00:00+00:00,PT60M
30,0.12,178,60,205,203,142,0,142,137,2021-02-26 17:00:00+00:00,PT60M
29,0.12,57,4,58,57,53,0,53,52,2021-02-26 18:00:00+00:00,PT60M
29,0.12,1,0,1,1,1,0,1,1,2021-02-26 19:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2021-02-26 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-02-26 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-02-26 22:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-26 23:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-02-27 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-27 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-27 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-27 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-27 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-27 05:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-27 06:00:00+00:00,PT60M
27,0.12,20,1,20,19,18,1,18,18,2021-02-27 07:00:00+00:00,PT60M
27,0.12,125,51,143,142,125,51,143,142,2021-02-27 08:00:00+00:00,PT60M
28,0.12,243,177,340,344,243,177,340,344,2021-02-27 09:00:00+00:00,PT60M
29,0.12,333,285,541,546,400,110,476,470,2021-02-27 10:00:00+00:00,PT60M
30,0.12,389,358,699,705,473,176,624,619,2021-02-27 11:00:00+00:00,PT60M
31,0.12,420,391,790,795,482,268,737,735,2021-02-27 12:00:00+00:00,PT60M
31,0.12,439,363,789,793,439,363,789,793,2021-02-27 13:00:00+00:00,PT60M
31,0.12,419,342,732,736,419,342,732,736,2021-02-27 14:00:00+00:00,PT60M
31,0.12,371,296,608,612,371,296,608,612,2021-02-27 15:00:00+00:00,PT60M
30,0.12,295,197,420,423,295,197,420,423,2021-02-27 16:00:00+00:00,PT60M
29,0.12,182,86,220,220,180,69,212,211,2021-02-27 17:00:00+00:00,PT60M
29,0.12,61,8,63,62,59,5,60,58,2021-02-27 18:00:00+00:00,PT60M
29,0.12,1,0,1,1,0,0,0,0,2021-02-27 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-02-27 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-02-27 21:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-27 22:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-27 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-28 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-28 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-28 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-28 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-28 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-28 05:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-02-28 06:00:00+00:00,PT60M
26,0.12,18,0,18,18,11,0,11,11,2021-02-28 07:00:00+00:00,PT60M
27,0.12,117,22,125,123,102,6,104,101,2021-02-28 08:00:00+00:00,PT60M
28,0.12,244,102,301,299,244,102,300,299,2021-02-28 09:00:00+00:00,PT60M
29,0.12,351,192,491,491,366,153,476,473,2021-02-28 10:00:00+00:00,PT60M
31,0.12,420,257,644,644,460,170,607,602,2021-02-28 11:00:00+00:00,PT60M
31,0.12,456,295,737,736,506,192,690,683,2021-02-28 12:00:00+00:00,PT60M
30,0.12,451,337,776,777,451,337,776,777,2021-02-28 13:00:00+00:00,PT60M
30,0.12,424,335,731,733,424,335,731,733,2021-02-28 14:00:00+00:00,PT60M
30,0.12,375,288,607,609,375,288,607,609,2021-02-28 15:00:00+00:00,PT60M
30,0.12,296,198,423,425,296,198,423,425,2021-02-28 16:00:00+00:00,PT60M
29,0.12,183,84,220,219,183,84,220,219,2021-02-28 17:00:00+00:00,PT60M
28,0.12,60,7,62,61,54,3,55,54,2021-02-28 18:00:00+00:00,PT60M
29,0.12,1,0,1,1,0,0,0,0,2021-02-28 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-02-28 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-02-28 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-02-28 22:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-02-28 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-01 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-01 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-01 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-01 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-01 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-03-01 05:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-03-01 06:00:00+00:00,PT60M
27,0.12,20,0,20,19,20,0,20,19,2021-03-01 07:00:00+00:00,PT60M
27,0.12,124,38,137,136,124,38,137,136,2021-03-01 08:00:00+00:00,PT60M
28,0.12,248,145,327,328,248,145,327,328,2021-03-01 09:00:00+00:00,PT60M
29,0.12,346,242,523,524,346,242,523,524,2021-03-01 10:00:00+00:00,PT60M
30,0.12,410,306,676,677,410,306,676,677,2021-03-01 11:00:00+00:00,PT60M
31,0.12,448,327,759,759,451,321,756,756,2021-03-01 12:00:00+00:00,PT60M
31,0.12,466,298,754,752,492,247,731,726,2021-03-01 13:00:00+00:00,PT60M
31,0.12,444,276,696,695,553,35,585,569,2021-03-01 14:00:00+00:00,PT60M
31,0.12,389,225,570,569,406,187,555,551,2021-03-01 15:00:00+00:00,PT60M
31,0.12,299,146,392,391,299,146,392,391,2021-03-01 16:00:00+00:00,PT60M
30,0.12,177,53,201,198,177,53,201,198,2021-03-01 17:00:00+00:00,PT60M
29,0.12,56,3,57,56,55,3,56,54,2021-03-01 18:00:00+00:00,PT60M
29,0.12,1,0,1,1,1,0,1,1,2021-03-01 19:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2021-03-01 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-01 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-01 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-01 23:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-02 00:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-02 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-02 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-02 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-02 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-02 05:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-02 06:00:00+00:00,PT60M
27,0.12,19,0,19,18,17,0,17,17,2021-03-02 07:00:00+00:00,PT60M
27,0.12,120,24,128,126,119,24,128,126,2021-03-02 08:00:00+00:00,PT60M
28,0.12,248,116,312,310,235,12,240,233,2021-03-02 09:00:00+00:00,PT60M
29,0.12,351,217,510,509,384,120,473,466,2021-03-02 10:00:00+00:00,PT60M
31,0.12,415,292,670,669,482,6,487,471,2021-03-02 11:00:00+00:00,PT60M
31,0.12,444,340,768,767,496,84,577,564,2021-03-02 12:00:00+00:00,PT60M
31,0.12,427,405,818,820,595,64,657,641,2021-03-02 13:00:00+00:00,PT60M
31,0.12,403,396,766,769,409,385,761,763,2021-03-02 14:00:00+00:00,PT60M
31,0.12,360,344,637,641,360,344,637,641,2021-03-02 15:00:00+00:00,PT60M
31,0.12,285,273,460,464,285,273,460,464,2021-03-02 16:00:00+00:00,PT60M
30,0.12,184,137,244,246,184,137,244,246,2021-03-02 17:00:00+00:00,PT60M
29,0.12,65,17,69,68,64,17,68,67,2021-03-02 18:00:00+00:00,PT60M
28,0.12,1,0,1,1,1,0,1,1,2021-03-02 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-02 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-02 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-02 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-02 23:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-03 00:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-03 01:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-03 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-03 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-03 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-03 05:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-03 06:00:00+00:00,PT60M
27,0.12,20,0,20,20,13,0,13,12,2021-03-03 07:00:00+00:00,PT60M
28,0.12,125,36,138,136,111,13,116,113,2021-03-03 08:00:00+00:00,PT60M
29,0.12,250,127,320,318,262,48,285,279,2021-03-03 09:00:00+00:00,PT60M
30,0.12,354,195,499,496,360,181,494,490,2021-03-03 10:00:00+00:00,PT60M
31,0.12,424,261,652,649,512,62,566,552,2021-03-03 11:00:00+00:00,PT60M
31,0.12,460,295,742,739,543,121,660,647,2021-03-03 12:00:00+00:00,PT60M
31,0.12,451,345,786,783,451,345,786,783,2021-03-03 13:00:00+00:00,PT60M
32,0.12,425,338,735,734,425,338,735,734,2021-03-03 14:00:00+00:00,PT60M
31,0.12,377,285,606,606,377,285,606,606,2021-03-03 15:00:00+00:00,PT60M
30,0.12,296,203,425,425,296,202,425,425,2021-03-03 16:00:00+00:00,PT60M
29,0.12,183,92,224,223,191,51,213,209,2021-03-03 17:00:00+00:00,PT60M
29,0.12,62,9,64,63,61,9,63,62,2021-03-03 18:00:00+00:00,PT60M
29,0.12,1,0,1,1,1,0,1,1,2021-03-03 19:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2021-03-03 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-03 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-03 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-03 23:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-04 00:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-04 01:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-04 02:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-04 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-04 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-04 05:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-04 06:00:00+00:00,PT60M
27,0.12,22,1,22,22,17,0,17,17,2021-03-04 07:00:00+00:00,PT60M
27,0.12,129,58,150,148,126,8,129,125,2021-03-04 08:00:00+00:00,PT60M
28,0.12,246,192,352,353,247,187,351,352,2021-03-04 09:00:00+00:00,PT60M
30,0.12,332,307,558,560,370,207,523,520,2021-03-04 10:00:00+00:00,PT60M
31,0.12,383,384,720,721,455,224,646,640,2021-03-04 11:00:00+00:00,PT60M
31,0.12,406,430,817,817,567,14,581,563,2021-03-04 12:00:00+00:00,PT60M
31,0.12,402,455,844,844,583,85,665,649,2021-03-04 13:00:00+00:00,PT60M
31,0.12,381,444,789,790,385,436,786,787,2021-03-04 14:00:00+00:00,PT60M
31,0.12,341,393,659,662,341,393,659,662,2021-03-04 15:00:00+00:00,PT60M
30,0.12,285,267,456,458,285,267,456,458,2021-03-04 16:00:00+00:00,PT60M
29,0.12,184,137,244,245,92,29,107,106,2021-03-04 17:00:00+00:00,PT60M
29,0.12,65,19,70,69,23,0,23,22,2021-03-04 18:00:00+00:00,PT60M
29,0.12,1,0,1,1,0,0,0,0,2021-03-04 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-04 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-04 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-04 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-04 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-05 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-05 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-05 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-05 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-05 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-03-05 05:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-03-05 06:00:00+00:00,PT60M
27,0.12,24,4,25,25,24,4,25,24,2021-03-05 07:00:00+00:00,PT60M
27,0.12,132,116,172,173,132,116,172,173,2021-03-05 08:00:00+00:00,PT60M
28,0.12,236,275,387,391,236,275,387,391,2021-03-05 09:00:00+00:00,PT60M
30,0.12,330,320,566,567,386,178,512,506,2021-03-05 10:00:00+00:00,PT60M
31,0.12,382,390,724,724,490,143,613,602,2021-03-05 11:00:00+00:00,PT60M
31,0.12,402,440,824,823,542,122,661,646,2021-03-05 12:00:00+00:00,PT60M
31,0.12,392,477,855,855,392,477,855,855,2021-03-05 13:00:00+00:00,PT60M
32,0.12,375,459,797,798,375,459,797,798,2021-03-05 14:00:00+00:00,PT60M
32,0.12,338,407,666,668,338,407,666,668,2021-03-05 15:00:00+00:00,PT60M
31,0.12,276,312,475,478,279,301,472,475,2021-03-05 16:00:00+00:00,PT60M
30,0.12,182,167,255,257,203,64,227,223,2021-03-05 17:00:00+00:00,PT60M
29,0.12,66,26,73,72,59,12,62,61,2021-03-05 18:00:00+00:00,PT60M
28,0.12,1,0,1,1,0,0,0,0,2021-03-05 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-05 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-05 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-05 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-05 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-06 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-06 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-06 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-06 03:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-03-06 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-03-06 05:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-03-06 06:00:00+00:00,PT60M
26,0.12,25,5,26,25,20,0,20,20,2021-03-06 07:00:00+00:00,PT60M
27,0.12,132,123,175,176,130,103,168,168,2021-03-06 08:00:00+00:00,PT60M
28,0.12,231,303,398,402,231,303,398,402,2021-03-06 09:00:00+00:00,PT60M
29,0.12,294,433,614,618,298,423,611,614,2021-03-06 10:00:00+00:00,PT60M
31,0.12,327,516,781,783,476,207,657,648,2021-03-06 11:00:00+00:00,PT60M
31,0.12,351,543,871,871,390,468,840,838,2021-03-06 12:00:00+00:00,PT60M
32,0.12,391,480,858,856,397,469,853,851,2021-03-06 13:00:00+00:00,PT60M
32,0.12,379,450,794,793,454,303,731,725,2021-03-06 14:00:00+00:00,PT60M
31,0.12,341,398,663,663,432,191,585,578,2021-03-06 15:00:00+00:00,PT60M
31,0.12,284,276,461,462,349,27,368,357,2021-03-06 16:00:00+00:00,PT60M
30,0.12,184,137,244,244,185,0,185,179,2021-03-06 17:00:00+00:00,PT60M
29,0.12,65,18,70,68,51,0,51,49,2021-03-06 18:00:00+00:00,PT60M
29,0.12,1,0,1,1,0,0,0,0,2021-03-06 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-06 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-06 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-06 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-06 23:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-07 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-07 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-07 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-07 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-07 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-07 05:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-07 06:00:00+00:00,PT60M
27,0.12,26,8,27,27,14,0,14,14,2021-03-07 07:00:00+00:00,PT60M
27,0.12,131,141,180,182,131,90,166,165,2021-03-07 08:00:00+00:00,PT60M
28,0.12,225,328,406,410,225,327,406,410,2021-03-07 09:00:00+00:00,PT60M
30,0.12,288,446,619,621,364,262,556,552,2021-03-07 10:00:00+00:00,PT60M
31,0.12,325,519,782,783,443,276,684,677,2021-03-07 11:00:00+00:00,PT60M
31,0.12,343,556,877,876,474,0,474,458,2021-03-07 12:00:00+00:00,PT60M
31,0.12,347,563,895,894,553,162,711,697,2021-03-07 13:00:00+00:00,PT60M
31,0.12,335,541,834,833,409,395,776,771,2021-03-07 14:00:00+00:00,PT60M
30,0.12,306,487,699,701,333,432,679,679,2021-03-07 15:00:00+00:00,PT60M
30,0.12,257,386,504,507,257,386,504,507,2021-03-07 16:00:00+00:00,PT60M
30,0.12,176,231,276,279,176,231,276,279,2021-03-07 17:00:00+00:00,PT60M
29,0.12,68,49,79,79,66,46,77,77,2021-03-07 18:00:00+00:00,PT60M
29,0.12,1,0,1,1,1,0,1,1,2021-03-07 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-07 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-07 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-07 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-07 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-08 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-08 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-08 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-08 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-08 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-08 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-03-08 06:00:00+00:00,PT60M
27,0.11,27,11,28,28,26,11,27,27,2021-03-08 07:00:00+00:00,PT60M
27,0.11,131,163,187,189,131,163,187,189,2021-03-08 08:00:00+00:00,PT60M
28,0.11,220,354,416,420,289,61,318,311,2021-03-08 09:00:00+00:00,PT60M
30,0.11,273,487,635,637,421,42,455,443,2021-03-08 10:00:00+00:00,PT60M
31,0.11,299,570,802,802,470,221,664,655,2021-03-08 11:00:00+00:00,PT60M
31,0.11,313,608,898,896,504,253,747,736,2021-03-08 12:00:00+00:00,PT60M
31,0.11,327,596,908,905,410,446,845,838,2021-03-08 13:00:00+00:00,PT60M
31,0.11,320,566,843,842,320,566,843,842,2021-03-08 14:00:00+00:00,PT60M
31,0.11,298,502,704,705,298,502,704,705,2021-03-08 15:00:00+00:00,PT60M
31,0.11,260,368,496,498,260,368,496,498,2021-03-08 16:00:00+00:00,PT60M
30,0.11,177,212,269,271,177,208,268,270,2021-03-08 17:00:00+00:00,PT60M
30,0.11,67,42,77,76,64,3,65,63,2021-03-08 18:00:00+00:00,PT60M
30,0.11,1,0,1,1,0,0,0,0,2021-03-08 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-03-08 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-08 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-08 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-08 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-09 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-09 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-09 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-09 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-09 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-09 05:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-09 06:00:00+00:00,PT60M
27,0.12,27,12,29,29,22,0,22,22,2021-03-09 07:00:00+00:00,PT60M
27,0.12,131,169,189,191,135,111,178,177,2021-03-09 08:00:00+00:00,PT60M
28,0.12,221,352,417,419,226,337,413,414,2021-03-09 09:00:00+00:00,PT60M
30,0.12,283,462,627,627,440,43,472,459,2021-03-09 10:00:00+00:00,PT60M
31,0.12,319,532,789,786,495,8,502,485,2021-03-09 11:00:00+00:00,PT60M
31,0.12,337,568,884,879,563,104,664,648,2021-03-09 12:00:00+00:00,PT60M
31,0.12,339,574,901,895,413,442,844,836,2021-03-09 13:00:00+00:00,PT60M
31,0.12,325,558,840,836,325,558,840,836,2021-03-09 14:00:00+00:00,PT60M
30,0.12,291,518,710,709,291,518,710,709,2021-03-09 15:00:00+00:00,PT60M
30,0.12,240,435,518,520,242,428,516,518,2021-03-09 16:00:00+00:00,PT60M
29,0.12,166,288,290,293,172,219,273,274,2021-03-09 17:00:00+00:00,PT60M
28,0.12,67,78,85,86,52,0,52,51,2021-03-09 18:00:00+00:00,PT60M
28,0.12,1,0,1,1,0,0,0,0,2021-03-09 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-03-09 20:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-09 21:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-09 22:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-09 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-10 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-03-10 01:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-03-10 02:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-03-10 03:00:00+00:00,PT60M
