Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,561791,-,-,-,9.09,7.42,0,464,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2010,1,1,0,30,160.6,0.17,1.6,0,0,0,0,11,65.02,962,0,0,0,0,17.7,20,1.2000000000000002
2010,1,1,1,30,148.87,0.17,1.6,0,0,0,0,10.8,68.36,961,0,0,0,0,16.7,25,1.3
2010,1,1,2,30,135.61,0.17,1.6,0,0,0,0,10.200000000000001,67.86,961,0,0,0,0,16.1,30,1.5
2010,1,1,3,30,121.93,0.17,1.6,0,0,0,0,9,64.58,962,0,0,0,0,15.700000000000001,34,1.7000000000000002
2010,1,1,4,30,108.13,0.17,1.6,0,0,0,0,7.7,60.03,962,0,0,0,0,15.4,38,1.9000000000000001
2010,1,1,5,30,94.39,0.17,1.6,0,0,0,0,6.300000000000001,52,962,0,0,0,0,16.2,41,2.3000000000000003
2010,1,1,6,30,80.76,0.17,1.5,71,135,93,0,5.800000000000001,41.88,963,71,135,0,93,19,44,3.1
2010,1,1,7,30,67.65,0.17,1.5,151,435,317,0,4.3,30.5,963,151,435,0,317,22.5,47,3.3000000000000003
2010,1,1,8,30,55.21,0.17,1.5,191,611,540,0,5.6000000000000005,26.43,963,191,611,0,540,26.400000000000002,62,2.5
2010,1,1,9,30,44.11,0.17,1.5,218,699,720,0,6.2,22.76,963,218,699,0,720,29.700000000000003,95,1.8
2010,1,1,10,30,35.67,0.17,1.6,224,757,839,0,5.9,20.1,962,224,757,0,839,31.5,133,1.5
2010,1,1,11,30,32.08,0.17,1.6,221,782,884,0,6.4,19.86,961,221,782,0,884,32.300000000000004,166,1.5
2010,1,1,12,30,34.88,0.17,1.6,239,727,835,0,6.9,20.17,960,239,727,0,835,32.6,192,1.7000000000000002
2010,1,1,13,30,42.83,0.17,1.6,223,689,728,0,7.2,21,960,223,689,0,728,32.300000000000004,209,2
2010,1,1,14,30,53.68,0.17,1.6,197,607,557,0,7.7,22.94,959,197,607,0,557,31.400000000000002,220,2.2
2010,1,1,15,30,66,0.17,1.6,155,456,340,0,9.5,29.830000000000002,960,155,456,0,340,28.900000000000002,230,1.9000000000000001
2010,1,1,16,30,79.05,0.17,1.6,80,185,116,0,14.200000000000001,51.06,960,80,185,0,116,25,237,1.6
2010,1,1,17,30,92.63,0.17,1.6,0,0,0,0,13.3,56.51,961,0,0,0,0,22.400000000000002,243,1.5
2010,1,1,18,30,106.36,0.17,1.6,0,0,0,0,13.100000000000001,58.26,962,0,0,0,0,21.6,253,1.3
2010,1,1,19,30,120.16,0.17,1.6,0,0,0,0,12.8,57.25,963,0,0,0,0,21.6,273,1.1
2010,1,1,20,30,133.88,0.17,1.6,0,0,0,0,11.9,55.14,963,0,0,0,0,21.3,309,1.1
2010,1,1,21,30,147.24,0.17,1.6,0,0,0,0,11.8,59.02,963,0,0,0,0,20,342,1.2000000000000002
2010,1,1,22,30,159.33,0.17,1.6,0,0,0,0,12.100000000000001,66.75,962,0,0,0,0,18.400000000000002,179,1.3
2010,1,1,23,30,166.11,0.17,1.6,0,0,0,0,12,70.07000000000001,962,0,0,0,0,17.5,6,1.4000000000000001
2010,1,2,0,30,160.74,0.17,1.6,0,0,0,0,11.5,70.57000000000001,962,0,0,0,0,16.900000000000002,11,1.5
2010,1,2,1,30,149,0.17,1.6,0,0,0,0,10.8,69.22,961,0,0,0,0,16.5,17,1.6
2010,1,2,2,30,135.74,0.17,1.6,0,0,0,0,10,66.92,961,0,0,0,0,16.1,24,1.6
2010,1,2,3,30,122.04,0.17,1.5,0,0,0,0,9,63.82,961,0,0,0,0,15.8,32,1.7000000000000002
2010,1,2,4,30,108.24000000000001,0.17,1.5,0,0,0,0,8,60.910000000000004,962,0,0,0,0,15.5,40,1.8
2010,1,2,5,30,94.49,0.17,1.5,0,0,0,0,7.1000000000000005,53.7,962,0,0,0,0,16.5,47,2
2010,1,2,6,30,80.84,0.17,1.4000000000000001,67,141,89,0,7.5,45.69,963,67,141,0,89,19.5,53,2.8000000000000003
2010,1,2,7,30,67.72,0.17,1.4000000000000001,147,437,313,0,5.5,31.95,963,147,437,0,313,23.1,65,3
2010,1,2,8,30,55.26,0.17,1.5,189,604,534,0,6.6000000000000005,27.68,963,189,604,0,534,26.8,94,2.5
2010,1,2,9,30,44.13,0.17,1.5,200,733,726,0,7.5,24.76,963,200,733,0,726,29.8,126,2.6
2010,1,2,10,30,35.65,0.17,1.5,209,781,843,0,7.6000000000000005,22.81,962,209,781,0,843,31.3,145,2.8000000000000003
2010,1,2,11,30,32,0.17,1.5,211,800,889,0,7.9,22.61,961,211,800,0,889,31.900000000000002,154,2.9000000000000004
2010,1,2,12,30,34.76,0.17,1.5,210,780,851,0,8.1,22.6,960,210,780,0,851,32.1,161,2.7
2010,1,2,13,30,42.7,0.17,1.5,195,747,745,0,8.1,22.78,960,195,747,0,745,31.900000000000002,168,2.3000000000000003
2010,1,2,14,30,53.54,0.17,1.5,172,676,573,0,8.200000000000001,23.900000000000002,960,172,676,0,573,31.200000000000003,178,1.9000000000000001
