Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2324142,-,-,-,-23.99,45.1,0,520,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2015,1,1,0,30,111.15,0.2,4.2,0,0,0,4,19,90.69,953,0,0,0,0,20.6,142,2.3000000000000003
2015,1,1,1,30,99.92,0.2,4.2,0,0,0,4,19.1,92.45,954,0,0,0,0,20.400000000000002,139,2.2
2015,1,1,2,30,87.52,0.2,4.2,18,117,23,5,19.200000000000003,87.98,954,11,0,7,11,21.3,129,2.7
2015,1,1,3,30,74.97,0.2,4.3,64,564,210,4,19.3,76.8,954,143,66,0,160,23.6,116,2.9000000000000004
2015,1,1,4,30,61.870000000000005,0.2,4.3,87,758,445,4,19.3,65.04,954,214,20,0,223,26.400000000000002,102,2.2
2015,1,1,5,30,48.5,0.2,4.4,103,854,669,5,19.1,55.92,954,285,6,0,289,28.8,92,1.3
2015,1,1,6,30,34.95,0.2,4.5,114,908,858,5,19,50.26,953,459,152,0,584,30.5,97,0.5
2015,1,1,7,30,21.3,0.2,4.5,120,939,996,3,19,46.58,953,480,141,0,611,31.8,176,0.30000000000000004
2015,1,1,8,30,7.62,0.2,4.6000000000000005,124,953,1069,8,18.900000000000002,44.4,952,248,734,0,975,32.6,243,0.8
2015,1,1,9,30,6.2700000000000005,0.2,4.6000000000000005,125,953,1072,2,18.8,44.19,951,530,172,0,701,32.6,227,1.4000000000000001
2015,1,1,10,30,19.95,0.2,4.7,123,937,1004,2,19,46.14,951,529,208,0,724,32,205,2.1
2015,1,1,11,30,33.61,0.2,4.800000000000001,118,903,871,3,19.400000000000002,50.29,951,387,11,0,396,30.900000000000002,183,2.8000000000000003
2015,1,1,12,30,47.17,0.2,4.9,110,845,684,8,19.8,56.59,951,273,30,0,293,29.3,163,3.6
2015,1,1,13,30,60.57,0.2,5,93,752,463,7,20.3,65.56,951,10,0,0,10,27.3,148,4.1000000000000005
2015,1,1,14,30,73.71000000000001,0.2,5,68,580,230,6,20.8,75.98,952,5,0,0,5,25.3,137,4.1000000000000005
2015,1,1,15,30,86.36,0.2,5,24,177,35,6,21.1,86.48,953,12,0,7,12,23.5,130,4
2015,1,1,16,30,98.78,0.2,5.1000000000000005,0,0,0,6,21.1,92.11,954,0,0,0,0,22.400000000000002,126,3.9000000000000004
2015,1,1,17,30,110.13,0.2,5.2,0,0,0,7,20.8,94.73,954,0,0,0,0,21.700000000000003,122,3.7
2015,1,1,18,30,120.10000000000001,0.2,5.300000000000001,0,0,0,8,20.6,95.49,954,0,0,0,0,21.400000000000002,118,3.3000000000000003
2015,1,1,19,30,127.87,0.2,5.300000000000001,0,0,0,7,20.8,96.91,954,0,0,0,0,21.3,114,2.8000000000000003
2015,1,1,20,30,132.35,0.2,5.4,0,0,0,8,20.900000000000002,97.72,953,0,0,0,0,21.3,110,2.5
2015,1,1,21,30,132.6,0.2,5.300000000000001,0,0,0,3,21.1,98.7,953,0,0,0,0,21.3,105,2.3000000000000003
2015,1,1,22,30,128.54,0.2,5.300000000000001,0,0,0,4,21.200000000000003,99.54,952,0,0,0,0,21.3,100,2.1
2015,1,1,23,30,121.07000000000001,0.2,5.2,0,0,0,7,21.3,99.68,952,0,0,0,0,21.400000000000002,95,2
2015,1,2,0,30,111.29,0.2,5.2,0,0,0,7,21.400000000000002,100,953,0,0,0,0,21.400000000000002,88,2
2015,1,2,1,30,100.05,0.2,5.2,0,0,0,6,21.5,99.37,953,0,0,0,0,21.6,78,1.9000000000000001
2015,1,2,2,30,87.65,0.2,5.2,15,200,24,6,21.6,96.86,954,6,0,7,6,22.1,68,2.2
2015,1,2,3,30,75.10000000000001,0.2,5.2,49,643,214,6,21.8,91.74,954,4,0,0,4,23.200000000000003,55,2.6
2015,1,2,4,30,62,0.2,5.2,66,814,449,6,21.6,83.01,954,40,0,0,40,24.700000000000003,38,2.6
2015,1,2,5,30,48.620000000000005,0.2,5.1000000000000005,79,899,673,8,21.1,73.18,953,130,1,0,130,26.3,22,2.2
2015,1,2,6,30,35.07,0.2,5.1000000000000005,88,945,861,8,21,66.64,953,327,350,0,614,27.8,187,1.7000000000000002
2015,1,2,7,30,21.42,0.2,5.2,92,973,998,7,21.200000000000003,62.72,952,361,444,0,774,29,348,1.2000000000000002
2015,1,2,8,30,7.74,0.2,5.2,95,986,1071,8,21.1,60.35,952,211,660,0,865,29.6,317,1
2015,1,2,9,30,6.18,0.2,5.300000000000001,96,984,1074,3,21.1,60.79,951,502,65,0,567,29.5,283,1.1
2015,1,2,10,30,19.85,0.2,5.5,96,969,1007,8,21.400000000000002,64.35,951,365,26,0,389,28.8,261,1.3
2015,1,2,11,30,33.52,0.2,5.6000000000000005,94,937,875,7,21.8,70.06,951,363,96,0,443,27.8,247,1.3
2015,1,2,12,30,47.09,0.2,5.7,85,892,692,6,22.200000000000003,76.13,951,248,14,0,257,26.8,229,1
2015,1,2,13,30,60.49,0.2,5.800000000000001,74,805,471,6,22.6,82.7,951,115,2,0,116,25.8,188,0.6000000000000001
2015,1,2,14,30,73.63,0.2,5.9,56,641,237,6,23,88.62,951,5,0,0,5,25,134,0.7000000000000001
2015,1,2,15,30,86.3,0.2,6,22,239,37,7,23.200000000000003,93.42,952,4,0,7,4,24.3,104,1
2015,1,2,16,30,98.73,0.2,6.1000000000000005,0,0,0,7,23.3,96.98,952,0,0,0,0,23.8,95,1
2015,1,2,17,30,110.10000000000001,0.2,6.1000000000000005,0,0,0,6,23.400000000000002,99.35000000000001,952,0,0,0,0,23.5,79,0.9
2015,1,2,18,30,120.10000000000001,0.2,6.1000000000000005,0,0,0,7,23.200000000000003,100,952,0,0,0,0,23.200000000000003,53,0.9
2015,1,2,19,30,127.9,0.2,6,0,0,0,7,23,100,951,0,0,0,0,23,33,1.3
2015,1,2,20,30,132.42000000000002,0.2,5.9,0,0,0,6,22.8,100,951,0,0,0,0,22.8,29,1.9000000000000001
2015,1,2,21,30,132.7,0.2,5.800000000000001,0,0,0,7,22.6,100,950,0,0,0,0,22.6,35,2.6
2015,1,2,22,30,128.67000000000002,0.2,5.7,0,0,0,7,22.400000000000002,100,950,0,0,0,0,22.400000000000002,40,3.1
2015,1,2,23,30,121.2,0.2,5.6000000000000005,0,0,0,7,22.1,100,951,0,0,0,0,22.1,43,3.2
2015,1,3,0,30,111.43,0.2,5.6000000000000005,0,0,0,8,21.900000000000002,99.87,951,0,0,0,0,21.900000000000002,47,3.2
2015,1,3,1,30,100.19,0.2,5.5,0,0,0,3,21.700000000000003,98.86,952,0,0,0,0,21.900000000000002,53,3
2015,1,3,2,30,87.78,0.2,5.5,15,200,22,8,21.6,96.68,952,9,0,7,9,22.200000000000003,58,3.1
2015,1,3,3,30,75.23,0.2,5.4,48,644,212,5,21.900000000000002,92.3,952,136,55,0,150,23.200000000000003,55,3.4000000000000004
2015,1,3,4,30,62.13,0.2,5.300000000000001,66,813,446,3,22.200000000000003,85.98,952,217,324,0,368,24.700000000000003,44,3.7
2015,1,3,5,30,48.75,0.2,5.300000000000001,79,897,670,8,21.900000000000002,77.91,952,157,726,0,636,26.1,36,3.8000000000000003
2015,1,3,6,30,35.19,0.2,5.2,103,920,855,3,21.8,71.83,952,456,193,0,614,27.3,36,3.4000000000000004
2015,1,3,7,30,21.54,0.2,5.1000000000000005,107,953,994,3,21.8,67.4,951,512,190,0,688,28.400000000000002,40,2.9000000000000004
2015,1,3,8,30,7.86,0.2,5.1000000000000005,109,969,1069,3,21.8,64.49,950,536,199,0,732,29.200000000000003,51,2.3000000000000003
2015,1,3,9,30,6.1000000000000005,0.2,5.1000000000000005,115,963,1072,3,21.8,63.050000000000004,950,380,2,0,382,29.6,68,1.9000000000000001
